0.0010772064683993784, 0.02806742610823454
0.0013638256084171612, 0.031915123800632106
0.0017267033238015132, 0.03612734022178321
0.0021861230367561453, 0.04106859410044128
0.0027677431343728362, 0.04807689717572006
0.0035040876035352187, 0.05581423770850602
0.004436350039631645, 0.06294260395968487
0.005616621371983014, 0.07061846983750286
0.007110816534759551, 0.0801154862920701
0.00900233313647463, 0.09277743733057253
0.010902251820199525, 0.1020747857850095
0.013715074981422612, 0.11430423651941868
0.020504279373314664, 0.1401784892903627
0.0267884862023583, 0.16242063000212836
0.03394254391885859, 0.17988207694542313
0.04344636374310057, 0.20271070548042214
0.05709994837078425, 0.22969930999123755
0.0711048143921702, 0.25488083893047897
0.09517539686844786, 0.2870782339280552
0.11450344811427841, 0.30827541212157306
0.15251418809484316, 0.3434976327228966
0.17895270008536865, 0.366833394256999
0.21721134578153178, 0.39194824708637754
0.26749794232325835, 0.41304322741944455
0.3502141128296115, 0.4514999887028467
0.42706474249469234, 0.4737288372472639
0.5760209672550083, 0.5006357803446994
0.6981460384480066, 0.5175581808617871
0.9537804702304582, 0.5381099656249189
1.1562765448091084, 0.547931289527136
1.67668776767099, 0.5214200122295118
1.9400347749904505, 0.5026329807247175
2.3389150462745794, 0.45897723530293977
2.5614872095000667, 0.4387971631034102
2.9250438226013116, 0.3919158906814286
3.146199586188893, 0.34532797957218786
3.396854925595116, 0.3156793382877128
3.676442829004212, 0.28642626280870753
4.151046070430226, 0.24894552469234577
4.73295358943263, 0.21461097270689333
5.345742941161017, 0.17106568738447925
6.009931699502671, 0.14113252205858307
6.448667803822922, 0.11276645838924104
7.415513847021735, 0.08006841606970017
7.797257688475934, 0.07119905880345434
8.778419687613518, 0.047475806662843234
9.870079038380256, 0.03049210729299956
11.392654555035918, 0.017015092012176547
19.713467471194726, 0.0026067300237802016
