1.06E-10,0.02932848
1.45E-10,0.03337708
2.03E-10,0.035826353
2.77E-10,0.038787095
3.81E-10,0.041283221
5.26E-10,0.044522035
7.15E-10,0.047562351
9.99E-10,0.049096525
1.36E-09,0.051626242
1.87E-09,0.053684713
2.58E-09,0.054682199
3.61E-09,0.055878185
5.05E-09,0.055190924
7.15E-09,0.056134491
9.85E-09,0.057291125
1.40E-08,0.056696265
1.92E-08,0.057216309
2.69E-08,0.054977359
3.66E-08,0.052314887
5.11E-08,0.050593167
7.04E-08,0.047147784
9.46E-08,0.044538796
1.32E-07,0.043466929
1.85E-07,0.043031652
2.58E-07,0.041429293
3.56E-07,0.041100549
5.04E-07,0.040240443
6.94E-07,0.040760487
9.57E-07,0.04000735
1.32008E-06,0.036867
1.85695E-06,0.03409071
2.53833E-06,0.033397533
3.47835E-06,0.033503992
5.17489E-06,0.032560636
7.51851E-06,0.032188495
9.60294E-06,0.032850281
1.3403E-05,0.032606018
2.18147E-05,0.032998651
2.803E-05,0.034667734
3.53759E-05,0.036019825
4.89532E-05,0.037722027
6.83014E-05,0.040380155
9.18194E-05,0.042331434
0.000127872,0.047228594
0.000169932,0.049203714
0.000234293,0.052732641
0.000329138,0.055847065
0.000426577,0.061842029
0.000579929,0.065174137
0.000744554,0.069880313
0.001031367,0.074686579
0.001404025,0.080729457
0.001751712,0.084230534
0.002248792,0.089693789
0.003213143,0.098033171
0.004161895,0.101749331
0.004770581,0.107964908
0.006201291,0.114201149
0.008675473,0.118972317
0.011819791,0.127263865
0.015447044,0.136778077
0.019654291,0.144692253
0.025685791,0.155535053
0.034571198,0.16425198
0.047856467,0.17589233
0.064239146,0.180988737
0.086230097,0.185017529
0.117151701,0.192397312
0.150261483,0.201020318
0.159944497,0.203997882
0.203054529,0.210890934
0.252849016,0.21908432
0.301342327,0.223807807
0.404500682,0.228918501
0.565215045,0.22834176
0.799234448,0.223640548
1.10604107,0.217305435
1.295817863,0.213337214
1.385488271,0.20226485
1.67096652,0.190305594
1.914984297,0.180380961
2.107197475,0.174484969
2.278078441,0.167315369
2.564157224,0.159841428
2.751155278,0.149590035
2.98408693,0.143689205
3.324245948,0.133714214
4.095971141,0.125724404
4.830982741,0.112440036
5.317243672,0.104920632
6.017907548,0.096886284
7.19415708,0.090704063
9.390465831,0.077130525
10.52955768,0.067939821
12.88939563,0.059525928
14.82920434,0.046329802
18.21252487,0.03324207
21.81871471,0.025221345
32.44700217,0.014099051
48.14534817,0.006470068
72.75941558,0.001962253
97.29439335,0
