1.89E-10,0.000838459
4.66E-10,0.000747204
7.40E-10,0.001717138
1.09E-09,0.002704445
1.53E-09,0.002674131
2.82E-09,0.002321773
3.78E-09,0.003572834
5.08E-09,0.00427755
6.82E-09,0.00474736
9.15E-09,0.00474736
1.23E-08,0.003103023
1.55E-08,0.002680194
2.10E-08,0.00309507
4.32E-08,0.001806335
5.80E-08,0.001629127
8.62E-08,0.001784508
1.76E-07,0.002101701
2.51E-07,0.002289659
6.62E-07,0.002002828
8.79E-07,0.0022239
1.39401E-06,0.003935259
1.80321E-06,0.004077921
2.39365E-06,0.002876888
3.28763E-06,0.002236135
4.5198E-06,0.003974024
5.92882E-06,0.003118434
8.06804E-06,0.003750512
1.05319E-05,0.00319347
1.32138E-05,0.004086722
1.87962E-05,0.00520988
2.6618E-05,0.005161241
3.57301E-05,0.004965486
4.7324E-05,0.005499344
7.35985E-05,0.007394898
9.87932E-05,0.009787811
0.000132613,0.010644048
0.000179699,0.01219312
0.000266423,0.015121121
0.000355307,0.017480096
0.000467322,0.018620053
0.000654204,0.022266095
0.000896034,0.028167602
0.001216624,0.03337205
0.001555776,0.036807574
0.002145009,0.042604016
0.002482686,0.047418328
0.003219829,0.055041247
0.004301699,0.061163766
0.005364557,0.070156055
0.007034428,0.085153116
0.008639038,0.092300014
0.010373465,0.102072325
0.011326034,0.110586807
0.013065928,0.118503013
0.014487968,0.125673775
0.018009307,0.136479096
0.019564372,0.143638992
0.022003335,0.15290788
0.023452762,0.160389325
0.026153946,0.171410591
0.029254884,0.179070477
0.032928304,0.188293056
0.037584899,0.200982743
0.040658006,0.21115122
0.045668087,0.221308634
0.052270097,0.232021783
0.059144218,0.242573403
0.067516059,0.25259891
0.071850816,0.259827033
0.079542821,0.267991108
0.082432597,0.279021071
0.0921574,0.287333876
0.101789551,0.301916913
0.106772507,0.314396524
0.118837477,0.322459878
0.128085276,0.345441631
0.130507556,0.332356259
0.145254514,0.352541889
0.145404114,0.363463808
0.159518799,0.373410194
0.169420023,0.382960299
0.191531006,0.3928465
0.208471564,0.403829601
0.21556398,0.412208456
0.24128426,0.42117483
0.277542064,0.438792593
0.308494914,0.447597981
0.340287662,0.458183362
0.38187097,0.466869795
0.430569785,0.476023887
0.472290473,0.485515898
0.547708324,0.490374024
0.760062145,0.484715418
0.935257485,0.475130166
1.110491626,0.471520828
1.125452152,0.462350416
1.219544135,0.453459493
1.321502559,0.444652943
1.431985085,0.435424524
1.510725241,0.426354306
1.593795059,0.417442289
1.681432614,0.408213869
1.77388907,0.398879982
1.871429403,0.3901789
2.052153926,0.381499303
2.190901848,0.372663946
2.242249821,0.363800561
2.358184246,0.345491992
2.381139872,0.352383981
2.518567353,0.332906669
2.562367677,0.324447162
2.8488024,0.316727008
3.007643253,0.298456638
3.273575342,0.277986354
3.33994334,0.289748499
3.519556491,0.268923794
3.703160894,0.258418161
3.824025469,0.250822146
3.959417699,0.241868333
4.177133072,0.233141985
4.290439738,0.224098427
4.419944349,0.215577232
4.543696311,0.206183547
4.775246424,0.197047851
5.013366054,0.187416697
5.067873639,0.176991273
5.174474776,0.166947932
5.532545735,0.158808613
5.897830021,0.127348625
6.096213714,0.147907835
6.567817122,0.114070123
7.113064055,0.105739019
7.262685132,0.096879703
7.526537156,0.087940165
8.567775364,0.07528962
8.888468373,0.065751609
10.03891405,0.056824358
11.25458414,0.039185361
13.21074305,0.028985438
15.60041302,0.019790221
19.86911404,0.011091044
25.77958957,0.004993451
36.02215507,0.003578427
