1.302075531598813e-10, 0.003787815861255539
1.5318097011078286e-10, 0.004393442230808509
1.8020774551587416e-10, 0.00458654049356455
2.1200304137274863e-10, 0.004573374702922073
2.494082006443847e-10, 0.004972737019076523
2.9341301023743515e-10, 0.005578363388629604
3.4518189199137506e-10, 0.005977725704784165
4.06084714724567e-10, 0.006995880181134173
4.777330426621957e-10, 0.0069827143904916955
5.620227794244332e-10, 0.0077946048134431845
6.611843359876534e-10, 0.008193967129597635
7.778416501251675e-10, 0.009212121605947532
9.150816190550855e-10, 0.009817747975500613
1.0765357825692791e-9, 0.010010846238256765
1.266476418080348e-9, 0.010203944501012696
1.489929590380715e-9, 0.010603306817167257
1.7528081475506805e-9, 0.010796405079923299
2.0620681822521562e-9, 0.011814559556273196
2.4258930985678604e-9, 0.012626449979224685
2.853910155022965e-9, 0.013025812295379247
3.3574452137860216e-9, 0.013012646504736769
3.949822437029016e-9, 0.01341200882089133
4.646716860783936e-9, 0.01381137113704578
5.466569175837385e-9, 0.014416997506598861
6.431073691280143e-9, 0.015228887929550239
7.565752392832412e-9, 0.01583451429910332
8.90063028624001e-9, 0.01644014066865629
1.0471029896165376e-8, 0.01663323893141233
1.2318505943999448e-8, 0.016620073140769853
1.4491944937328554e-8, 0.017019435456924303
1.7048858767557378e-8, 0.017831325879875903
2.005690654588556e-8, 0.018643216302827392
2.3595684947305257e-8, 0.019042578618981953
2.7758834437342487e-8, 0.019235676881737995
3.265651711491393e-8, 0.020047567304689373
3.8418331738094534e-8, 0.020240665567445415
4.519674306799303e-8, 0.02146508409719383
5.3171116275427616e-8, 0.022070710466746912
6.255246316580628e-8, 0.022676336836299993
7.358902581320844e-8, 0.022869435099056035
8.657284535355109e-8, 0.02450638173560138
1.0184748975525427e-7, 0.025524536211951387
1.1981714505379995e-7, 0.026748954741699804
1.4095731061552952e-7, 0.02797337327144822
1.6582738144062246e-7, 0.02878526369439982
1.9508545044859923e-7, 0.028772097903757343
2.2950572243318185e-7, 0.02999651643350587
2.6999900048135504e-7, 0.03080840685645736
3.176367869526855e-7, 0.03141403322601033
3.7367963676070335e-7, 0.03181339554216478
4.3961051321933676e-7, 0.03200649380492082
5.171740290914666e-7, 0.03137453585408301
6.084226112064151e-7, 0.03094884195664349
7.157708102194022e-7, 0.02990435589900864
8.420591926165724e-7, 0.029272397948170603
9.906295056272655e-7, 0.02864043999733268
0.0000011654131040003644, 0.02842101015329168
0.0000013710349785268728, 0.027995316255852387
0.0000016129361390324597, 0.02818841451860843
0.000001897517590245745, 0.029000304941559807
